longitude,latitude,VV,VH,NDVI
-2.200872446,53.76416975,0.08215894,0.018246185,0.23567289
-2.111040918,53.76416975,0.045815207,0.007712752,0.004280336
-2.021209389,53.76416975,0.11498268,0.028004427,0.6932174
-1.931377861,53.76416975,0.04067703,0.006983059,0.39938712
-1.841546332,53.76416975,0.15888105,0.038825464,0.47516403
-1.751714804,53.76416975,0.26425007,0.05561378,0.48566142
-1.661883276,53.76416975,0.076762825,0.01898567,0.7496474
-1.572051747,53.76416975,0.30806413,0.0527727,0.47954544
-1.482220219,53.76416975,0.32539827,0.05292983,0.65614885
-1.39238869,53.76416975,0.10660763,0.02178314,0.6712212
-1.302557162,53.76416975,0.09727287,0.014903525,0.48850045
-1.212725634,53.76416975,0.078416064,0.012125025,0.6468832
-1.122894105,53.76416975,0.06632635,0.013695661,0.66578776
-1.033062577,53.76416975,0.07832542,0.009607576,0.532197
-0.943231048,53.76416975,0.075822964,0.009390058,0.5890411
-0.85339952,53.76416975,0.10568027,0.012369466,0.38926828
-0.763567992,53.76416975,0.09691566,0.011368931,0.4435058
-0.673736463,53.76416975,0.16303825,0.025074238,0.41409692
-0.583904935,53.76416975,0.09817488,0.023450121,0.528827
-0.494073406,53.76416975,0.119888164,0.017562006,0.5567059
-0.404241878,53.76416975,0.10286194,0.02276621,0.5533364
-0.314410349,53.76416975,0.22442473,0.033820022,0.48869348
-0.224578821,53.76416975,0.1132303,0.012398168,0.5659543
-0.134747293,53.76416975,0.113424465,0.014357107,0.6747815
-0.044915764,53.76416975,0.11107066,0.015110907,0.50879765
0.044915764,53.76416975,0.03804263,0.002466675,-0.9068493
0.134747293,53.76416975,0.042120382,0.003275891,-0.9336493
0.224578821,53.76416975,1.24E-05,0.001247328,-0.9053255
0.314410349,53.76416975,0.03553953,0.001434359,-0.90697676
0.404241878,53.76416975,0.038365204,0.001714005,-0.8117647
0.494073406,53.76416975,0.04169193,0.002585048,0.010491668
0.583904935,53.76416975,0.037837163,0.001972992,0.014324836
0.673736463,53.76416975,0.038929243,0.002504048,0.02156737
0.763567992,53.76416975,0.032000646,0.002252247,0.004313099
0.85339952,53.76416975,0.022538636,0.002051639,0.006270847
0.943231048,53.76416975,0.02263645,0.002487602,-0.010737721
1.033062577,53.76416975,0.037557244,0.001399097,-0.001341382
1.122894105,53.76416975,1.40E-05,0.001214409,-0.017778628
1.212725634,53.76416975,0.1451725,0.002993596,0.002252977
1.302557162,53.76416975,0.14042373,0.00287073,-0.03601564
1.39238869,53.76416975,0.12568754,0.002670737,-0.016306743
1.482220219,53.76416975,0.08916964,0.002277096,-0.006282611
1.572051747,53.76416975,0.08742289,0.002368849,-0.014358499
1.661883276,53.76416975,0.08834171,0.002469336,-0.001629328
1.751714804,53.76416975,0.087156855,0.002469899,-0.00316941
1.841546332,53.76416975,0.08214722,0.002275512,-0.007171672
1.931377861,53.76416975,0.08343151,0.00221932,0.022155838
2.021209389,53.76416975,0.061389513,0.001972128,0.012810851
-7.680595679,53.85400128,0.1235619,0.03785372,0.21288396
-7.590764151,53.85400128,0.0986654,0.026646145,0.3128286
-7.500932622,53.85400128,0.09182291,0.022457207,0.12568527
-7.411101094,53.85400128,0.084456414,0.02163428,0.7098266
-7.321269566,53.85400128,0.12400017,0.033308208,0.79617834
-7.231438037,53.85400128,0.10855439,0.026894804,0.7110245
-7.141606509,53.85400128,0.09615138,0.024295066,0.5556492
-7.05177498,53.85400128,0.10258874,0.028055381,0.14244017
-6.961943452,53.85400128,0.11758886,0.02875574,0.18682423
-6.872111924,53.85400128,0.11987199,0.029577987,0.35702875
-6.782280395,53.85400128,0.105542354,0.026611913,0.3868295
-6.692448867,53.85400128,0.08914546,0.021886598,0.1762208
-6.602617338,53.85400128,0.18928847,0.023104386,0.05678566
-6.51278581,53.85400128,0.18211474,0.02712177,0.003097933
-6.422954281,53.85400128,0.15739077,0.027635243,0.025153514
-6.333122753,53.85400128,0.12670434,0.02394964,0.016080534
-6.243291225,53.85400128,0.064922035,0.01301419,0.020248558
-6.153459696,53.85400128,0.015370092,7.70E-04,0.011683282
-6.063628168,53.85400128,0.012402171,6.18E-04,0.016720302
-5.973796639,53.85400128,0.012587806,6.43E-04,0.03261624
-5.883965111,53.85400128,0.012139479,6.38E-04,0.02388659
-5.794133583,53.85400128,0.011890077,6.53E-04,0.02884105
-5.704302054,53.85400128,0.018204598,8.13E-04,0.008060692
-5.614470526,53.85400128,0.025109433,0.001060357,0.01662265
-5.524638997,53.85400128,0.014876868,9.94E-04,0.01274058
-5.434807469,53.85400128,0.009792985,0.001116819,0.012062167
-5.344975941,53.85400128,0.016646905,0.001534481,-0.013824885
-5.255144412,53.85400128,0.023553293,0.002287031,0.024614101
-5.165312884,53.85400128,0.06739804,0.002879025,0.013534646
-5.075481355,53.85400128,0.050301842,0.002110822,-0.002450012
-4.985649827,53.85400128,0.035227075,0.001988559,0.010533469
-4.895818298,53.85400128,0.039794292,0.002019135,0.017404184
-4.80598677,53.85400128,0.044032544,0.002031183,-0.07883818
-4.716155242,53.85400128,0.0355477,0.001679639,0.006507592
-4.626323713,53.85400128,0.038461745,0.00186915,-0.05723077
-4.536492185,53.85400128,0.044457734,0.001950426,-0.016003123
-4.446660656,53.85400128,0.05221846,0.002091328,-0.08418367
-4.356829128,53.85400128,0.048609108,0.002023344,-0.03378133
-4.2669976,53.85400128,0.052502617,0.002087479,0.030186096
-4.177166071,53.85400128,0.050243437,0.002134809,0.014551153
-4.087334543,53.85400128,0.06394143,0.002654011,-0.013615438
-3.997503014,53.85400128,0.06549667,0.003009447,-0.058479533
-3.907671486,53.85400128,1.40E-05,0.001526065,-0.038156405
-3.817839958,53.85400128,0.006703843,0.001510102,0.06663314
-3.728008429,53.85400128,9.96E-06,5.91E-04,0.009174312
-3.638176901,53.85400128,0.030636586,0.002266855,-0.00486618
-3.548345372,53.85400128,0.030595118,0.001782923,0.026772184
-3.458513844,53.85400128,0.03204922,0.001630364,0.01955465
-3.368682315,53.85400128,0.029096533,0.001410854,0.024934383
-3.278850787,53.85400128,0.030058987,0.001272717,0.019558359
-3.189019259,53.85400128,0.030132793,0.001165549,0.00649009
-3.09918773,53.85400128,0.026727524,0.00128716,0.02123681
-3.009356202,53.85400128,0.16828305,0.033843573,0.066416405
-2.919524673,53.85400128,0.088640034,0.019577619,0.11440992
-2.829693145,53.85400128,0.072139785,0.017745508,0.14759459
-2.739861617,53.85400128,0.12020847,0.022056164,0.1455306
-2.650030088,53.85400128,0.07729471,0.019080607,0.108660616
-2.56019856,53.85400128,0.046068296,0.01150492,0.12958524
-2.470367031,53.85400128,0.06904081,0.01570785,0.066826254
-2.380535503,53.85400128,0.065964684,0.01671028,0.068039015
-2.290703975,53.85400128,0.04943157,0.011236986,0.16229671
-2.200872446,53.85400128,0.16156477,0.02971132,0.33157894
-2.111040918,53.85400128,0.051083412,0.01191649,0.030132417
-2.021209389,53.85400128,0.031087521,0.007214097,0.5852452
-1.931377861,53.85400128,0.16287832,0.02468672,0.6528086
-1.841546332,53.85400128,0.16729723,0.041585058,0.39213198
-1.751714804,53.85400128,0.2010323,0.046635255,0.60994637
-1.661883276,53.85400128,0.086132154,0.017608877,0.6746318
-1.572051747,53.85400128,0.11952567,0.029706769,0.60575384
-1.482220219,53.85400128,0.11060857,0.013336576,0.6058662
-1.39238869,53.85400128,0.07322912,0.014433768,0.47389358
-1.302557162,53.85400128,0.10133408,0.012883551,0.46785155
-1.212725634,53.85400128,0.10197611,0.012568614,0.634849
-1.122894105,53.85400128,0.07136642,0.013711222,0.7061443
-1.033062577,53.85400128,0.08692651,0.019257164,0.6261892
-0.943231048,53.85400128,0.049373932,0.009229395,0.6169939
-0.85339952,53.85400128,0.06649912,0.010336986,0.60154736
-0.763567992,53.85400128,0.06767202,0.009929026,0.5276074
-0.673736463,53.85400128,0.23540531,0.01708857,0.35407537
-0.583904935,53.85400128,0.1041307,0.011047529,0.58698374
-0.494073406,53.85400128,0.12519138,0.01944113,0.5349061
-0.404241878,53.85400128,0.15575385,0.017995551,0.70996064
-0.314410349,53.85400128,0.10901115,0.011579797,0.47227192
-0.224578821,53.85400128,0.09874596,0.013066501,0.68232125
-0.134747293,53.85400128,0.10016932,0.0267372,0.680215
-0.044915764,53.85400128,0.03330679,0.002348668,-0.56350625
0.044915764,53.85400128,0.041491725,0.002563423,-0.92907804
0.134747293,53.85400128,0.040896628,0.002869778,-0.8292683
0.224578821,53.85400128,1.27E-05,0.001466054,-0.78723407
0.314410349,53.85400128,0.035833843,0.001640737,-0.81621623
0.404241878,53.85400128,0.04163756,0.002062518,-0.8106509
0.494073406,53.85400128,0.0330517,0.001721213,0.010209379
0.583904935,53.85400128,0.034409568,0.002127994,0.019156128
0.673736463,53.85400128,0.0368242,0.002405859,0.017739026
0.763567992,53.85400128,0.035364196,0.002406109,0.002653132
0.85339952,53.85400128,0.02721898,0.002572223,-0.000688073
0.943231048,53.85400128,0.001112692,5.08E-04,-0.012880562
1.033062577,53.85400128,0.03576848,0.001644788,0.000966931
1.122894105,53.85400128,1.42E-05,0.001578179,-0.04
1.212725634,53.85400128,0.13868168,0.003036099,-0.021684738
1.302557162,53.85400128,0.1155184,0.002623245,-0.002649561
1.39238869,53.85400128,0.0871114,0.002231122,-0.02496329
1.482220219,53.85400128,0.082855344,0.002056267,0.001365188
1.572051747,53.85400128,0.09142909,0.002219844,0.012095032
1.661883276,53.85400128,0.08786299,0.002234997,-0.00210653
1.751714804,53.85400128,0.0792844,0.002011619,0.002437043
1.841546332,53.85400128,0.07753083,0.002116141,0.01029601
1.931377861,53.85400128,0.070313536,0.002011306,-0.004320099
2.021209389,53.85400128,0.056833796,0.001877662,0.004439183
-7.680595679,53.94383281,0.122029364,0.03421229,0.284909
-7.590764151,53.94383281,0.102037445,0.025281522,0.11197751
-7.500932622,53.94383281,0.10819409,0.029322337,0.25542504
-7.411101094,53.94383281,0.12761799,0.029124003,0.2112782
-7.321269566,53.94383281,0.09954892,0.025768254,0.60797626
-7.231438037,53.94383281,0.10529958,0.026563574,0.5970221
-7.141606509,53.94383281,0.10337989,0.02843936,0.32043493
-7.05177498,53.94383281,0.10592832,0.02633574,0.6383713
-6.961943452,53.94383281,0.09757188,0.025643278,0.13368984
-6.872111924,53.94383281,0.1087607,0.020400392,0.06871306
-6.782280395,53.94383281,0.1074826,0.027302526,0.12454768
-6.692448867,53.94383281,0.08585024,0.020620732,0.095407
-6.602617338,53.94383281,0.09063986,0.022403784,0.060428176
-6.51278581,53.94383281,0.10531272,0.022771062,0.026157383
-6.422954281,53.94383281,0.1117928,0.023743076,0.013077351
-6.333122753,53.94383281,0.003163178,9.24E-04,0.002584241
-6.243291225,53.94383281,0.00476522,6.18E-04,-0.013152804
-6.153459696,53.94383281,0.010676863,6.29E-04,-0.015932336
-6.063628168,53.94383281,0.012334071,6.21E-04,-0.004899559
-5.973796639,53.94383281,0.010542357,5.91E-04,0.005945827
-5.883965111,53.94383281,0.012017817,6.70E-04,-0.007171463
-5.794133583,53.94383281,0.016197648,8.29E-04,0.02605067
-5.704302054,53.94383281,0.011979622,8.63E-04,0.020884167
-5.614470526,53.94383281,0.01103317,9.25E-04,0.028770706
-5.524638997,53.94383281,0.01733646,0.001224967,0.010281222
-5.434807469,53.94383281,0.016898235,0.00144215,0.003980333
-5.344975941,53.94383281,0.013773501,0.001772462,0.004337051
-5.255144412,53.94383281,0.073802166,0.002588712,0.008836525
-5.165312884,53.94383281,0.100495875,0.003214099,-0.02292769
-5.075481355,53.94383281,0.039193723,0.002316922,0.04028777
-4.985649827,53.94383281,0.034911882,0.002047729,-0.01504837
-4.895818298,53.94383281,0.033339508,0.001995677,0.03873094
-4.80598677,53.94383281,0.038201228,0.002111469,0.034901366
-4.716155242,53.94383281,0.03505968,0.002001738,0.006976744
-4.626323713,53.94383281,0.028307742,0.001791526,0.014135671
-4.536492185,53.94383281,0.03874111,0.002121804,-0.27272728
-4.446660656,53.94383281,0.04840973,0.002363819,0.019942712
-4.356829128,53.94383281,0.04505196,0.002146028,0.044247787
-4.2669976,53.94383281,0.052443095,0.002133296,0.016835582
-4.177166071,53.94383281,0.0509668,0.002138693,0.007187113
-4.087334543,53.94383281,0.06170925,0.002347899,-0.011235955
-3.997503014,53.94383281,0.061915047,0.002397488,0.01542569
-3.907671486,53.94383281,0.039772104,0.001634598,0.05785124
-3.817839958,53.94383281,0.003717755,0.001345264,-0.000151999
-3.728008429,53.94383281,0.021269469,0.001475577,0.028017242
-3.638176901,53.94383281,0.03212414,0.002611045,0.015210914
-3.548345372,53.94383281,0.0322742,0.002178013,0.011241058
-3.458513844,53.94383281,0.029056087,0.002147106,0.011933679
-3.368682315,53.94383281,0.028915342,0.001580097,0.010267431
-3.278850787,53.94383281,0.028137706,0.001264368,0.018307243
-3.189019259,53.94383281,0.028175324,0.001095833,0.008352668
-3.09918773,53.94383281,0.026573751,9.92E-04,0.02858729
-3.009356202,53.94383281,0.019330278,8.89E-04,0.051944014
-2.919524673,53.94383281,0.028093489,0.005284589,0.123885915
-2.829693145,53.94383281,0.0841081,0.018359642,0.13006356
-2.739861617,53.94383281,0.103196576,0.016198417,0.07944169
-2.650030088,53.94383281,0.030946333,0.006049824,0.061175227
-2.56019856,53.94383281,0.042540967,0.008298611,0.035327468
-2.470367031,53.94383281,0.052248616,0.012044941,0.06496035
-2.380535503,53.94383281,0.046366815,0.010323665,0.076935045
-2.290703975,53.94383281,0.06589763,0.016047219,0.6955916
-2.200872446,53.94383281,0.042821553,0.008796764,0.67126435
-2.111040918,53.94383281,0.04553579,0.010304669,0.5645029
-2.021209389,53.94383281,0.06724217,0.012401046,0.4182651
-1.931377861,53.94383281,0.05048594,0.009210009,0.7486279
-1.841546332,53.94383281,0.06388499,0.014258846,0.74614346
-1.751714804,53.94383281,0.06195482,0.013433045,0.6985967
-1.661883276,53.94383281,0.06401445,0.014467333,0.73344326
-1.572051747,53.94383281,0.07275308,0.013939125,0.70563334
-1.482220219,53.94383281,0.071753524,0.010803146,0.74112505
-1.39238869,53.94383281,0.07590311,0.014236272,0.6016692
-1.302557162,53.94383281,0.086901136,0.01041813,0.72121215
-1.212725634,53.94383281,0.070480175,0.013370032,0.5470413
-1.122894105,53.94383281,0.17181431,0.025097955,0.586155
-1.033062577,53.94383281,0.106421374,0.018290691,0.5829146
-0.943231048,53.94383281,0.10217218,0.011001068,0.6667866
-0.85339952,53.94383281,0.08925639,0.014148386,0.55474937
-0.763567992,53.94383281,0.088864125,0.014809914,0.5199232
-0.673736463,53.94383281,0.095509924,0.014799489,0.68062264
-0.583904935,53.94383281,0.096326835,0.009336279,0.46273175
-0.494073406,53.94383281,0.095325164,0.011089631,0.40815562
-0.404241878,53.94383281,0.37086242,0.011057437,0.6746818
-0.314410349,53.94383281,0.10451454,0.010485184,0.6057757
-0.224578821,53.94383281,0.08112784,0.0125075,0.5363129
-0.134747293,53.94383281,0.030428112,0.001987496,-0.57751936
-0.044915764,53.94383281,0.036329035,0.001970747,-0.83246076
0.044915764,53.94383281,0.038691297,0.002108056,-0.8640777
0.134747293,53.94383281,0.042860787,0.002313566,-0.7605634
0.224578821,53.94383281,1.41E-05,0.001428317,-0.72384936
0.314410349,53.94383281,9.10E-04,0.001428713,-0.75
0.404241878,53.94383281,0.033942387,0.001672313,-0.8194444
0.494073406,53.94383281,0.02933741,0.001591101,-0.7017544
0.583904935,53.94383281,0.031106448,0.001693709,0.001433949
0.673736463,53.94383281,0.025196806,0.001735911,-0.002361275
0.763567992,53.94383281,0.022336,0.001908939,0.020873787
0.85339952,53.94383281,0.02719423,0.002631449,0.006127056
0.943231048,53.94383281,0.030831555,0.00124707,0.014867171
1.033062577,53.94383281,0.030960958,0.001251901,-0.019713262
1.122894105,53.94383281,0.019848417,7.15E-04,-0.027764706
1.212725634,53.94383281,0.09834098,0.002572328,-0.017034348
1.302557162,53.94383281,0.08499223,0.002265474,0.023880986
1.39238869,53.94383281,0.07969869,0.002230419,0.001922549
1.482220219,53.94383281,0.08752695,0.002345145,0.016122129
1.572051747,53.94383281,0.08446014,0.002300636,0
1.661883276,53.94383281,0.07524366,0.002360254,0.004020101
1.751714804,53.94383281,0.07474237,0.002355593,-0.004217376
1.841546332,53.94383281,0.066421375,0.002148608,-0.004954875
1.931377861,53.94383281,0.04908635,0.001822369,-0.005507343
2.021209389,53.94383281,0.045906384,0.001804657,-0.009870044
-7.680595679,54.03366434,0.11547264,0.028325673,0.3234106
-7.590764151,54.03366434,0.11643468,0.028286736,0.28568408
-7.500932622,54.03366434,0.10582404,0.028501889,0.24719101
-7.411101094,54.03366434,0.08085098,0.021384887,0.19816874
-7.321269566,54.03366434,0.091975145,0.022885323,0.29931304
-7.231438037,54.03366434,0.09144965,0.021849766,0.38079718
-7.141606509,54.03366434,0.098609686,0.024620432,0.41303667
-7.05177498,54.03366434,0.09014012,0.024452407,0.7488864
-6.961943452,54.03366434,0.1007084,0.025141114,0.09514024
-6.872111924,54.03366434,0.08952868,0.023529448,0.048897926
-6.782280395,54.03366434,0.107094385,0.024775567,0.04637168
-6.692448867,54.03366434,0.09030961,0.023196723,0.024610087
-6.602617338,54.03366434,0.09840105,0.023445569,0.03287438
-6.51278581,54.03366434,0.1003791,0.021062404,0.024017587
-6.422954281,54.03366434,0.10938842,0.02422834,0.016834103
-6.333122753,54.03366434,0.15383358,0.039435323,0.024388382
-6.243291225,54.03366434,0.0943099,0.019069385,0.012657204
-6.153459696,54.03366434,0.031600773,0.008685937,0.00978889
-6.063628168,54.03366434,0.34468484,0.021780983,0.01896505
-5.973796639,54.03366434,0.016820047,7.87E-04,0.036203705
-5.883965111,54.03366434,0.015095646,7.49E-04,-0.001551157
-5.794133583,54.03366434,0.008124949,6.52E-04,0.023112787
-5.704302054,54.03366434,0.011875375,8.48E-04,0.02278098
-5.614470526,54.03366434,0.011414376,9.22E-04,0.004769475
-5.524638997,54.03366434,0.012831346,0.001036249,0.027787307
-5.434807469,54.03366434,0.020131998,0.001469299,0.031982716
-5.344975941,54.03366434,0.021344509,0.001984593,0.020830825
-5.255144412,54.03366434,0.060498882,0.002067565,0.009937679
-5.165312884,54.03366434,0.04743857,0.002529412,0.03322259
-5.075481355,54.03366434,0.027674325,0.001990802,-0.06544687
-4.985649827,54.03366434,0.029793518,0.001902229,0.005003127
-4.895818298,54.03366434,0.03250789,0.001901625,0.03587357
-4.80598677,54.03366434,0.025372231,0.001608602,-0.027552674
-4.716155242,54.03366434,0.018369528,0.001378231,0.01674107
-4.626323713,54.03366434,0.023585994,0.001418761,-0.023529412
-4.536492185,54.03366434,0.037871882,0.001770884,0.018323153
-4.446660656,54.03366434,0.04344431,0.001945443,-0.029735848
-4.356829128,54.03366434,0.04732164,0.002040804,0.02892562
-4.2669976,54.03366434,0.055976965,0.002391769,0.007731324
-4.177166071,54.03366434,0.053243,0.002344162,0.03676707
-4.087334543,54.03366434,0.06516598,0.002774742,0.030646516
-3.997503014,54.03366434,0.06278223,0.002892109,0.004740273
-3.907671486,54.03366434,0.065318406,0.003098771,-0.05882353
-3.817839958,54.03366434,1.17E-05,0.00137996,0.09954751
-3.728008429,54.03366434,0.053342,0.001282297,0.027768137
-3.638176901,54.03366434,0.032319494,0.002915957,0.016429037
-3.548345372,54.03366434,0.03161187,0.002765791,0.009260763
-3.458513844,54.03366434,0.028726904,0.001908071,0.032449726
-3.368682315,54.03366434,0.028942661,0.001351226,0.006696146
-3.278850787,54.03366434,0.028045194,0.001255822,0.005880431
-3.189019259,54.03366434,0.03037486,0.001292037,0.006348583
-3.09918773,54.03366434,0.028402597,0.001079383,0.006577745
-3.009356202,54.03366434,0.028511424,0.001050009,0.005602643
-2.919524673,54.03366434,0.057793982,0.010286005,0.09716991
-2.829693145,54.03366434,0.05979605,0.013439214,0.112159036
-2.739861617,54.03366434,0.06890693,0.016721826,0.1189364
-2.650030088,54.03366434,0.028084584,0.006384793,0.06886975
-2.56019856,54.03366434,0.02215933,0.004011154,0.06728815
-2.470367031,54.03366434,0.034689818,0.006281219,0.056631673
-2.380535503,54.03366434,0.06496549,0.013791156,0.058629975
-2.290703975,54.03366434,0.038358573,0.009818299,0.058543183
-2.200872446,54.03366434,0.042690992,0.007647893,-0.035564177
-2.111040918,54.03366434,0.051302005,0.011977326,0.04566183
-2.021209389,54.03366434,0.04147441,0.009398835,0.056054942
-1.931377861,54.03366434,0.06055761,0.013684909,0.57931036
-1.841546332,54.03366434,0.027040202,0.006748132,0.4172086
-1.751714804,54.03366434,0.057081856,0.01091671,0.46693388
-1.661883276,54.03366434,0.06387206,0.015402829,0.65325344
-1.572051747,54.03366434,0.101812035,0.015793182,0.58248883
-1.482220219,54.03366434,0.07283156,0.016361155,0.6844502
-1.39238869,54.03366434,0.16037838,0.014776564,0.42333654
-1.302557162,54.03366434,0.060778055,0.010627878,0.52115655
-1.212725634,54.03366434,0.08808675,0.011906903,0.64095914
-1.122894105,54.03366434,0.08108219,0.01223635,0.49361023
-1.033062577,54.03366434,0.12372264,0.022839291,0.5555556
-0.943231048,54.03366434,0.06770021,0.010721517,0.6696558
-0.85339952,54.03366434,0.0774241,0.011340359,0.43389368
-0.763567992,54.03366434,0.08362222,0.013909845,0.72321427
-0.673736463,54.03366434,0.10558509,0.013568565,0.53280985
-0.583904935,54.03366434,0.101607315,0.009364285,0.43374273
-0.494073406,54.03366434,0.09751677,0.010440616,0.5431849
-0.404241878,54.03366434,0.113846995,0.012887793,0.6263663
-0.314410349,54.03366434,0.0851398,0.012514704,0.56564415
-0.224578821,54.03366434,0.09107361,0.011003393,0.5539859
-0.134747293,54.03366434,0.032218408,0.002188664,-0.5412475
-0.044915764,54.03366434,0.03809169,0.002292263,-0.79196215
0.044915764,54.03366434,0.040412944,0.002325224,-0.8429752
0.134747293,54.03366434,0.042588137,0.002503984,-0.8210526
0.224578821,54.03366434,0.045291323,0.002864191,-0.7882353
0.314410349,54.03366434,1.02E-05,0.00207094,-0.7162162
0.404241878,54.03366434,0.044024255,0.002419291,-0.6964286
0.494073406,54.03366434,0.049295925,0.002876012,-0.4864865
0.583904935,54.03366434,0.025030412,0.001874316,0.027062707
0.673736463,54.03366434,0.012527974,0.001331242,0.018564977
0.763567992,54.03366434,0.021635342,0.00215592,-0.003433476
0.85339952,54.03366434,0.025892304,0.002860741,-0.009151922
0.943231048,54.03366434,0.031498034,0.001091904,0.006849315
1.033062577,54.03366434,1.35E-05,0.00162934,-0.025029797
1.122894105,54.03366434,0.08691058,0.002857019,0.0256996
1.212725634,54.03366434,0.07550755,0.00243662,0.008818342
1.302557162,54.03366434,0.07659723,0.00220799,-0.008249313
1.39238869,54.03366434,0.075715646,0.002185112,0.000209161
1.482220219,54.03366434,0.07969277,0.002121364,-0.006130268
1.572051747,54.03366434,0.07534341,0.002044258,-0.013766567
1.661883276,54.03366434,0.07747223,0.00206137,0.003743983
1.751714804,54.03366434,0.077757895,0.002115752,0.006786279
1.841546332,54.03366434,0.05502015,0.001728924,-0.005784689
1.931377861,54.03366434,0.042098884,0.001647697,-0.020135587
2.021209389,54.03366434,0.045417465,0.001738572,-0.01960027
-7.680595679,54.12349587,0.12182653,0.026867684,0.5048373
-7.590764151,54.12349587,0.16373354,0.03724159,0.65806454
-7.500932622,54.12349587,0.08901242,0.02482726,0.30735424
-7.411101094,54.12349587,0.08194311,0.02433016,0.2863151
-7.321269566,54.12349587,0.10198416,0.026435241,0.19802867
-7.231438037,54.12349587,0.1268959,0.034725934,0.24790955
-7.141606509,54.12349587,0.11915785,0.028809916,0.6763938
-7.05177498,54.12349587,0.100632295,0.027130822,0.61255115
-6.961943452,54.12349587,0.08040841,0.020131545,0.7104984
-6.872111924,54.12349587,0.11069298,0.02730864,0.047503583
-6.782280395,54.12349587,0.115234196,0.025404152,0.026644874
-6.692448867,54.12349587,0.10837804,0.02427864,0.03865841
-6.602617338,54.12349587,0.10003621,0.023416601,0.022723004
-6.51278581,54.12349587,0.08894119,0.021311171,0.03870929
-6.422954281,54.12349587,0.05877306,0.015537419,0.020443747
-6.333122753,54.12349587,0.12676631,0.02555399,0.035071827
-6.243291225,54.12349587,0.11659342,0.026135713,0.029060574
-6.153459696,54.12349587,0.16542345,0.046530426,-0.000266276
-6.063628168,54.12349587,0.0937062,0.019764919,0.03431704
-5.973796639,54.12349587,0.09029054,0.015627658,0.02306214
-5.883965111,54.12349587,0.013828581,0.002000557,0.031595577
-5.794133583,54.12349587,0.011604799,8.56E-04,0.024181394
-5.704302054,54.12349587,0.006245259,7.68E-04,0.028908687
-5.614470526,54.12349587,0.010262166,9.93E-04,0.031153953
-5.524638997,54.12349587,0.02452306,0.001549948,0.026164645
-5.434807469,54.12349587,0.022468349,0.001875745,0.009661095
-5.344975941,54.12349587,0.024689669,0.002591465,0.023568386
-5.255144412,54.12349587,0.05964493,0.002464205,-0.04847397
-5.165312884,54.12349587,0.025329817,0.002045043,-0.024
-5.075481355,54.12349587,0.026115192,0.002011883,-0.029875068
-4.985649827,54.12349587,0.030163337,0.002023484,0.012737051
-4.895818298,54.12349587,0.031008415,0.002101872,0.01876213
-4.80598677,54.12349587,0.03400054,0.002212114,-0.023573201
-4.716155242,54.12349587,0.06815517,0.017556077,0.082367875
-4.626323713,54.12349587,0.117414355,0.021770585,0.2552013
-4.536492185,54.12349587,0.12467262,0.0233579,0.08427434
-4.446660656,54.12349587,0.038781993,0.002156439,0.000116754
-4.356829128,54.12349587,0.040287413,0.002010148,-0.33333334
-4.2669976,54.12349587,0.053472325,0.002104068,0.012472885
-4.177166071,54.12349587,0.050998524,0.002170091,-0.097087376
-4.087334543,54.12349587,0.053964794,0.002247999,0.032372113
-3.997503014,54.12349587,0.06523614,0.002500041,0.004601227
-3.907671486,54.12349587,0.06914843,0.003956175,-0.09929078
-3.817839958,54.12349587,1.41E-05,0.001237575,0.023462784
-3.728008429,54.12349587,0.002256908,0.001061144,0.045939088
-3.638176901,54.12349587,0.028404934,0.003073603,0.036798857
-3.548345372,54.12349587,0.027689075,0.002266607,0.054580897
-3.458513844,54.12349587,0.025404554,0.001740317,0.005376344
-3.368682315,54.12349587,0.032376923,0.001772082,0.03345014
-3.278850787,54.12349587,0.031776454,0.002831325,-0.00055991
-3.189019259,54.12349587,0.18656875,0.027831167,0.07151515
-3.09918773,54.12349587,0.06309323,0.008745676,0.031849615
-3.009356202,54.12349587,0.024827793,8.57E-04,0.020052154
-2.919524673,54.12349587,0.014043374,5.62E-04,0.07212758
-2.829693145,54.12349587,0.015016849,8.39E-04,0.07916987
-2.739861617,54.12349587,0.07849655,0.017208813,0.08326752
-2.650030088,54.12349587,0.080658935,0.014549896,0.08379743
-2.56019856,54.12349587,0.06695477,0.01545995,0.103699505
-2.470367031,54.12349587,0.057697386,0.009843931,0.04391614
-2.380535503,54.12349587,0.04888548,0.014045267,0.058075313
-2.290703975,54.12349587,0.13343519,0.023417627,0.048221342
-2.200872446,54.12349587,0.037382755,0.006021609,0.023425063
-2.111040918,54.12349587,0.047941275,0.009674663,0.051042497
-2.021209389,54.12349587,0.028151423,0.006824934,0.17176083
-1.931377861,54.12349587,0.029905614,0.005304466,0.25527722
-1.841546332,54.12349587,0.030304523,0.006491907,0.44042838
-1.751714804,54.12349587,0.025840895,0.00581339,0.3442103
-1.661883276,54.12349587,0.05828906,0.011642883,0.5980137
-1.572051747,54.12349587,0.07587457,0.015735261,0.50265676
-1.482220219,54.12349587,0.069744326,0.009569279,0.6724009
-1.39238869,54.12349587,0.06669105,0.010184745,0.6475771
-1.302557162,54.12349587,0.07488237,0.012013936,0.46303502
-1.212725634,54.12349587,0.09445588,0.013642067,0.5855615
-1.122894105,54.12349587,0.07361148,0.010024214,0.6342784
-1.033062577,54.12349587,0.06205101,0.011603553,0.70428014
