Date,EUSTN_VV,FINCH_VV,MORLY_VV,RISEH_VV,RDMER_VV,ELMST_VV,WRTTL_VV,WIMPL_VV,CARDT_VV,ROTHD_VV,CHOBH_VV,EUSTN_NDVI,FINCH_NDVI,MORLY_NDVI,RISEH_NDVI,RDMER_NDVI,ELMST_NDVI,WRTTL_NDVI,WIMPL_NDVI,CARDT_NDVI,ROTHD_NDVI,CHOBH_NDVI,EUSTN_VWC,EUSTN_P,EUSTN_PE,FINCH_VWC,FINCH_P,FINCH_PE,MORLY_VWC,MORLY_P,MORLY_PE,RDMER_VWC,RDMER_P,RDMER_PE,RISEH_VWC,RISEH_P,RISEH_PE,ELMST_VWC,ELMST_P,ELMST_PE,WRTTL_VWC,WRTTL_P,WRTTL_PE,WIMPL_VWC,WIMPL_P,WIMPL_PE,CARDT_VWC,CARDT_P,CARDT_PE,ROTHD_VWC,ROTHD_P,ROTHD_PE,CHOBH_VWC,CHOBH_P,CHOBH_PE
08/07/2020,0.054925188,0.088307112,0.130861014,0.033624396,0.124335639,0.054759886,0.047919251,0.081909411,0.044026695,0.078325659,0.077252053,0.107026701,0.179123693,0.005154497,0.080508475,1.419722122,-0.005764678,1.522803565,0.094905143,0.031425365,0.159372419,0.273437102,8,10.1,1,22.9,6.9,1.3,20.9,8.7,1.1,0,0,0,27.2,9.6,1.6,33,11.7,1.1,22,5.8,1.6,27.7,8.3,1.5,15.8,8.2,1.8,28.2,8.2,1.8,37.9,4.4,1.5
11/07/2020,0.06713447,0.074674144,0.265185744,0.025303779,0.111546993,0.046454512,0.040215358,0.120998383,0.036114376,0.08764942,0.041742269,0.107026701,0.179123693,0.005154497,0.080508475,1.419722122,-0.005764678,1.522803565,0.094905143,0.031425365,0.159372419,0.273437102,12.4,0,3.4,22.2,0.8,3,21.4,0,3.2,0,0,0,29.3,0,3.7,31.9,0,3.5,21.3,0,3.4,28.8,0,3.7,15.1,0,3.6,26.9,0,3.3,33.4,0,4.2
14/07/2020,0.048550427,0.048166744,0.100700662,0.083239481,0.149570659,0.0954777,0.032345071,0.06429854,0.041972384,0.079210177,0.063904881,-0.021181561,0.066344586,-0.036073393,0.01048218,0.172623832,0.033164819,-0.025169806,0.076883962,0.020165289,0.005524862,0.044912801,11.5,1.2,3.2,22.1,0.8,3.3,20.3,1.3,2.8,0,0,0,26.9,0,3,33.1,4.2,3.5,21,2.8,3.1,31.7,0.1,3,16.9,0.1,3,26.1,0.7,0,32.9,0.1,3.1
17/07/2020,0.039758574,0.046145879,0.106047258,0.024650149,0.117196515,0.050328955,0.023755267,0.062045224,0.03069368,0.063635781,0.049175788,-0.021181561,0.066344586,-0.036073393,0.01048218,0.172623832,0.033164819,-0.025169806,0.076883962,0.020165289,0.005524862,0.044912801,7.7,0,4.1,20.4,1,4.1,17.5,0.2,3.7,0,0,0,24.6,0,4.5,29.8,0,4.4,17.7,0.2,4.9,28.9,0,4.7,13.3,0,4.8,22.6,0,0,30.8,0,5
20/07/2020,0.026986411,0.033767741,0.084720485,0.026305556,0.123848073,0.113080986,0.03245642,0.07242021,0.039043963,0.055724956,0.046884108,1.490407665,0.885772118,1.161674222,0.262807718,0.538106777,1.008624982,1.548416773,0.663284175,0.595693136,0.094981112,1.008775804,6.3,0,4.3,21.9,1.4,3.6,15.4,0.1,4,0,0,0,26.4,0,3.2,25.5,0,4.6,16.1,0,4.8,28.2,0,4.5,14.1,0,4.2,19.9,0,0,31.1,0,4.9
23/07/2020,0.038993545,0.036519744,0.076632664,0.013629488,0.074074037,0.042845719,0.030691456,0.043864697,0.031170197,0.059897311,0.040304355,0.121104261,0.054023582,0.294053809,-0.019663926,0.018414049,0.360311081,0.046489852,0.078663778,0.167934465,0.062095032,0.331383989,4.1,0.7,4.5,19.1,0.5,4.2,13,0,4.1,0,0,0,22.9,0.1,3.5,22.8,0,5.1,14.5,0.7,5,24.8,0,4.2,11.4,0,4.2,17.1,0,0,27.2,0,3.9
26/07/2020,0.036126181,0.022329547,0.145213053,0.048780922,0.162900746,0.130436152,0.027463574,0.083988056,0.050248157,0.105805106,0.045027412,0.121104261,0.054023582,0.294053809,-0.019663926,0.018414049,0.360311081,0.046489852,0.078663778,0.167934465,0.062095032,0.331383989,5.2,0,4.2,25.6,0.6,4.4,13.9,0,4.2,0,0,0,28.6,0,3.7,28.6,0,3.6,16.3,0.2,3.6,33,0,4,14.2,0,3.8,29.4,0,0,31.3,0.2,3.1
29/07/2020,0.026574392,0.036329597,0.111794561,0.022092525,0.101815686,0.073831722,0.019419925,0.090714581,0.036526434,0.083739869,0.036333837,1.226913918,1.045458664,1.348392721,0.483298097,1.293271648,0.993428322,1.401799158,0.655069222,0.602015113,0.195130684,1.414808596,4,0,4.2,22.4,0.2,3.9,13,0,3.9,0,0,0,24.7,0,4,25.5,0,4.1,14.2,0,4.2,30.5,0,3.9,13.4,0,0,26.3,0,0,32.2,0.4,4.2
01/08/2020,0.02376641,0.035618782,0.108034499,0.034067683,0.096369408,0.100206062,0.036299769,0.045980994,0.031586818,0.066117674,0.057497296,1.226913918,1.045458664,1.348392721,0.483298097,1.293271648,0.993428322,1.401799158,0.655069222,0.602015113,0.195130684,1.414808596,2.4,0,3.7,20.4,0,3.7,11.4,0,3.8,0,0,0,21.1,0,4,23.1,0,4.1,13.6,0.5,4.2,25.9,0,4.2,10.9,0.2,3.9,22.1,0.1,0,27.4,0,3.9
04/08/2020,0.04570749,0.033198137,0.118042149,0.031087611,0.159476027,0.048012875,0.025230698,0.050024413,0.026672577,0.046711057,0.047925044,0.34873436,0.184964725,0.10306459,0.036092266,0.073433442,0.910026309,0.111995674,0.010813152,-0.024373013,-0.000862813,0.522336554,2.4,0,4.6,18,0,3.7,10.7,0.1,4.4,0,0,0,18.8,0,3.3,22,0,4.9,12.6,0,4.3,23.8,0,4.3,9.2,0,4.2,18.6,0,0,25.5,0,4.1
07/08/2020,0.030989768,0.02985888,0.103753075,0.045298398,0.085338406,0.045047864,0.033762377,0.058085594,0.026088558,0.042490367,0.053804796,0.839211908,0.821312509,1.721806934,0.002485089,1.759307594,0.872786925,0.98407262,0.606512334,0.437113402,0.450845796,1.294715447,1.9,0,5.5,16.7,0,4.5,9.8,0,5.7,0,0,0,19.2,0,4.9,20.6,0,5.5,11.5,0,5.7,22.2,0,5,9.5,0,4.2,17.1,0,4.4,24.9,0,4.7
10/08/2020,0.028048972,0.048430115,0.175154269,0.032761164,0.129311889,0.063046277,0.028416203,0.059595503,0.025361193,0.052036438,0.062092513,0.839211908,0.821312509,1.721806934,0.002485089,1.759307594,0.872786925,0.98407262,0.606512334,0.437113402,0.450845796,1.294715447,1.5,0,4.7,16.7,0,4.3,9.4,0,4.5,0,0,0,18.8,0,4.2,21,0,4.6,12.7,0,5.8,21.8,0,4.5,9.1,0,3.9,17.3,0,4.6,24.4,0,4.9
13/08/2020,0.022396911,0.029836236,0.127936065,0.029076912,0.10838864,0.05430438,0.025645243,0.074754976,0.034893885,0.100833282,0.062351264,-0.115493839,0.549052375,-0.022392715,0.008908119,-0.012028091,-0.029336704,-0.010446594,-0.002238739,0.004766949,-0.011558021,0.003786575,0.6,0,3.3,15.6,0,1.4,8.3,0,3.3,0,0,0,16.5,0,1.7,20.5,1,3.9,13.4,11.2,4.4,24.3,17.1,1.5,10.3,5,1.3,27.2,43.8,2.1,24.6,1.8,2.1
16/08/2020,0.043386947,0.06003198,0.116714016,0.035303395,0.134178415,0.076901227,0.082073078,0.101114616,0.056279026,0.112985641,0.059317745,-0.115493839,0.549052375,-0.022392715,0.008908119,-0.012028091,-0.029336704,-0.010446594,-0.002238739,0.004766949,-0.011558021,0.003786575,7.3,30.8,1.3,18.2,11.5,1.3,12.2,1.7,1.4,0,0,0,19.7,9.3,0.7,26.7,4,1.8,33.5,3.2,3.3,35.4,13,1.9,15.8,23.1,1.2,37.2,2.3,1.3,25.3,0,1.9
22/08/2020,0.032099217,0.057077743,0.105066516,0.023964569,0.074995793,0.096691936,0.021832587,0.123422004,0.034201972,0.057142362,0.052814797,1.120651549,1.221064883,1.606203236,0.630751643,0.712269062,1.002724501,0.984332027,0.799758721,0.5232358,0.373338397,0.633923155,8.1,0,4.4,19.4,0,3.9,12.3,0,3.6,0,0,0,21.9,0,3.4,26.3,0.4,4.7,30.2,0,4.1,31.2,0,4.3,15.1,0.4,4.5,30.5,0,3.7,28.6,0.6,3.3
25/08/2020,0.039499957,0.054509971,0.136884317,0.040858973,0.124965385,0.084593512,0.028365443,0.100563303,0.04499748,0.10748437,0.069426648,1.120651549,1.221064883,1.606203236,0.630751643,0.712269062,1.002724501,0.984332027,0.799758721,0.5232358,0.373338397,0.633923155,10.4,7.9,2.8,21.6,9.1,2.2,15.7,7.9,2.2,0,0,0,26.9,17.1,1.9,31.7,8.9,2.2,30.4,0,2.5,34.1,8.1,2.8,18.4,10.8,3.3,33.9,13.9,2.6,31.4,12.2,2.1
28/08/2020,0.058529925,0.123508349,0.146115035,0.040698528,0.132828832,0.149533391,0.034012798,0.14838773,0.041227095,0.104995474,0.084607355,0.037199653,0.025612829,0.148077795,0.041821069,0.094969332,0.074702367,-0.004481135,0.013082587,-0.016526529,0.024320458,0.072024542,16.3,3.6,1.4,25.8,7.9,1.4,21.5,1,1.9,0,0,0,29.3,15.5,1,37.1,4.2,1.6,28.5,0,2.3,37.8,18.6,1.7,21.5,7.9,1.7,33.3,8,1.9,37.7,6,2.4
31/08/2020,0.059832849,0.054335184,0.096197203,0.033877857,0.106295533,0.047593452,0.026664415,0.125250712,0.040127724,0.082756676,0.064815193,0.037199653,0.025612829,0.148077795,0.041821069,0.094969332,0.074702367,-0.004481135,0.013082587,-0.016526529,0.024320458,0.072024542,14.2,0,1.8,26.4,0.5,2.4,21.6,0.2,1.8,0,0,0,30.3,0,2.5,34.8,0,2.1,29.2,0,2,35.5,0,2.7,20.2,0,2.2,31.1,0,2.1,35,0,2.1
03/09/2020,0.048113633,0.222486958,0.113823317,0.043401249,0.102069333,0.152488574,0.035276424,0.103048995,0.035794057,0.068859763,0.040074553,0.072713501,0.056473515,0.11761683,0.683110853,0.201973459,-0.000485168,0.119953347,0.152076555,-0.004880694,-0.012541592,0.043322008,16.4,4.5,1.5,26.8,6.4,1.3,23.4,4.5,1.3,0,0,0,33.2,1.6,2.3,36.3,1.3,1.4,28.7,2.8,1.5,34.6,0.6,1.4,22.7,1.4,1.4,33.5,1.6,1.2,32.8,0.3,1.1
06/09/2020,0.032584202,0.064005643,0.120265238,0.04644578,0.117660984,0.045148902,0.040699936,0.15148741,0.033357032,0.086040899,0.069815971,0.780583657,0.055968422,0.592243415,0.241569928,0.729665078,0.6367865,1.138226537,1.335200829,0.628992072,0.151440074,0.098757846,13.4,0,2.6,25.2,1.2,2.3,19.9,0,1.9,0,0,0,30.2,1.6,2.1,32.2,0,2.6,26.8,0,2.4,32.4,0,2.5,19.9,0,2,29.9,0,2.2,32.5,0,1.8
09/09/2020,0.042171728,0.068791993,0.140252367,0.038799517,0.098501436,0.072145537,0.027773544,0.106482588,0.032476224,0.058040425,0.032536138,0.780583657,0.055968422,0.592243415,0.241569928,0.729665078,0.6367865,1.138226537,1.335200829,0.628992072,0.151440074,0.098757846,11.6,0,2.7,23.7,0.4,2.8,19.2,0,2.2,0,0,0,28.7,0,3.4,30.6,0,3,23.6,0.2,2.2,29.2,0,2.3,17.7,0,2.2,29.8,0,1.7,30.7,0,1.4
12/09/2020,0.047877833,0.068741411,0.100636937,0.049918599,0.097904205,0.046125852,0.041950524,0.052500743,0.04028092,0.056272335,0.061261494,1.300206613,0.755016234,1.415086211,0.401709402,1.439256616,1.166419168,1.180761272,0.688315263,0.694734164,0.624601102,1.277507773,9.8,0,2.9,21.7,0,2.9,16.1,0,2.6,0,0,0,25.2,0,3.3,27.4,0,3.1,22.8,0,3,27.1,0,2.9,15.3,0,3.1,27,0.2,2.7,29.9,0,2.8
15/09/2020,0.046223328,0.076232299,0.174607426,0.045774221,0.131149024,0.09371271,0.024025783,0.066610307,0.024292286,0.062563665,0.043248378,1.300206613,0.755016234,1.415086211,0.401709402,1.439256616,1.166419168,1.180761272,0.688315263,0.694734164,0.624601102,1.277507773,7.7,0,3.2,19.3,0,3,13.1,0,3,0,0,0,23.2,0,3,24.1,0,3.3,19.9,0,2.9,25.2,0,3.1,13.2,0,2.6,25.7,0,3,27.5,0,2.8
18/09/2020,0.029019598,0.079034954,0.083884887,0.040722519,0.077422678,0.048953846,0.033516586,0.044945501,0.034239054,0.054153122,0.041804511,1.537755769,0.671256761,1.620921128,0.720594863,1.672214636,1.236732218,1.068103626,0.421617052,0.676258993,0.573356302,1.360533865,6.7,0,2.9,18.9,0.2,2.8,12.6,0,2.7,0,0,0,21.6,0,2.5,24.3,0,3,18.6,0,3,24.5,0,3.1,12.5,0,3,22.6,0,2.9,26.4,0,2.7
21/09/2020,0.048356857,0.079533532,0.112920776,0.044581097,0.129705012,0.105317436,0.024930488,0.06613607,0.025114493,0.044916548,0.035350293,0.084034414,0.109859525,0.055809826,0.029066518,0.008595582,0.116689083,-0.009365295,0.0312996,0.040633609,0.047030553,-0.003197276,5.5,0,2.2,18.8,0.2,2.4,12.2,0,2,0,0,0,20.9,0,2.4,22.2,0,2.2,17.9,0,2.1,24.3,0.5,2.3,12.4,0,1.8,20.3,0,2.3,25.9,0,2.4
24/09/2020,0.047946058,0.104502454,0.078079328,0.051264476,0.097679943,0.088157341,0.030754462,0.111524895,0.038307063,0.071417734,0.065568179,0.084034414,0.109859525,0.055809826,0.029066518,0.008595582,0.116689083,-0.009365295,0.0312996,0.040633609,0.047030553,-0.003197276,11.5,3.3,1.9,25.6,2.3,1.6,21.2,5.3,1.9,0,0,0,22.3,2.4,1.8,29.4,4.9,1.9,20.4,5,1.8,36.3,0.2,1.6,15.8,0.5,1.7,29,0.6,1.6,28.4,7.3,1.6
27/09/2020,0.044896796,0.271826148,0.182781562,0.044012196,0.087451689,0.119436838,0.043312203,0.118863888,0.032935899,0.096342377,0.045437817,0.755495175,0.032330311,0.468024171,0.884140551,0.349925219,0.032205735,0.196321895,0.539304936,0.732187974,0.581932773,1.259452766,16.8,0,0.9,28.2,1.6,0.9,26.8,0,0.6,0,0,0,25.1,0,1.8,36.7,0,0.9,20.3,0,1.8,36,0,1.3,16.3,0,2,28.3,0,1.9,29.6,0,2
30/09/2020,0.049894307,0.156158313,0.12739262,0.081985697,0.087297365,0.092664436,0.050740901,0.085433438,0.033979572,0.125096142,0.071761012,0.755495175,0.032330311,0.468024171,0.884140551,0.349925219,0.032205735,0.196321895,0.539304936,0.732187974,0.581932773,1.259452766,17.7,3.5,1.5,26.2,7.1,1.3,25.6,3,1.4,0,0,0,22.2,5.7,0.9,35.5,11,1.5,22.5,7.4,2.5,38.1,2.4,1.2,18.5,4.3,0.9,29.4,3.1,1,28.5,2.6,0.9
03/10/2020,0.059093822,0.192353845,0.155658066,0.061776429,0.107716262,0.134568617,0.064341806,0.131921172,0.040867053,0.092309907,0.08099056,-0.00324821,-0.014467968,0.030767451,0.02027575,-0.017464974,0.001042509,0.119012016,0.029858659,0.016863831,0.03616948,0.019141261,18.4,6.7,0.4,27.3,4.5,0.5,26.3,3.5,0.4,0,0,0,28.1,11.9,0.3,40.7,4.6,0.6,37.5,26.6,1.4,37.4,10.4,0.6,24.5,15.9,0.5,38,37.6,0.8,50.4,51.5,0.9
06/10/2020,0.077000707,0.122197911,0.107254133,0.054426197,0.116342172,0.090885624,0.050022643,0.132050171,0.042057935,0.138778582,0.067413151,-0.012314827,0.025923568,-0.015446523,0.019986676,0.073726376,-0.015926918,0.045925898,0.20037121,0.017528858,0.017017017,0.468540644,20.2,11.2,1.3,26.2,5,1.2,26.9,7.4,1,0,0,0,31.5,1.3,1.2,41.4,7.7,1.5,39,6,2.5,38.2,4.1,1.2,26.1,11.6,1.1,34,1.6,1.4,48.4,4.1,1.4
09/10/2020,0.050692413,0.198809505,0.199538961,0.033863775,0.120051041,0.151973903,0.050691135,0.150274456,0.029279198,0.075622611,0.042010032,-0.012314827,0.025923568,-0.015446523,0.019986676,0.073726376,-0.015926918,0.045925898,0.20037121,0.017528858,0.017017017,0.468540644,19.2,1.4,1.3,27.3,1.7,1.1,27,3,1.2,0,0,0,32.5,0.1,0.9,40.3,0,1.2,37.5,3.3,1.9,38.7,0.1,1.1,25,0,1.1,33.8,0.5,1,48,0.2,1.2
12/10/2020,0.052578334,0.103145786,0.074242398,0.045545805,0.124975748,0.095203251,0.048759628,0.107432887,0.044116743,0.125284448,0.069661461,-0.023384977,0.114504576,0.238701964,0.003133159,0.548262592,0.019481419,0.033462649,0.186980333,0.25433526,0.036220472,0.128371065,18.7,1.7,0.9,26.3,0.6,0.9,27.3,1.6,0.9,0,0,0,32.9,1.6,0.8,41.2,4.6,1,39.6,5.6,1.6,38.2,0.2,0.8,26.1,0.2,0.7,33.5,1.9,0.7,46.1,4.3,0.6
15/10/2020,0.050098129,0.189302921,0.20505105,0.034939654,0.135737583,0.175859272,0.08112447,0.141716823,0.036826238,0.097062111,0.048984282,-0.023384977,0.114504576,0.238701964,0.003133159,0.548262592,0.019481419,0.033462649,0.186980333,0.25433526,0.036220472,0.128371065,19.4,1.6,1.2,26.6,1,1.3,27.2,1.8,1.1,0,0,0,34.4,0.3,1.1,43.8,1.2,1,40.3,1,1.8,40.1,0.5,0.8,25.2,0.2,0.9,35.1,0.5,0.9,48,0.5,1.3
18/10/2020,0.037836984,0.141152114,0.083288081,0.040948018,0.110587537,0.09993957,0.060908329,0.120686412,0.030835126,0.090294398,0.049847294,0.918153246,0.746863211,0.083020059,0.026488002,-0.028350981,0.184984716,0.118079513,-0.026341591,0.02965264,0,0.000772105,17.2,0.2,0.7,25.5,0,0.7,26.5,0.6,0.8,0,0,0,31.5,0,0.5,40.7,0,0.7,37.2,0.5,1.4,37.2,0,0.6,25.7,0,0.5,32.1,0,0.5,44.6,0,0.7
21/10/2020,0.064235367,0.227992177,0.217823178,0.035446897,0.128426075,0.161158442,0.061990038,0.183798775,0.036755551,0.111627519,0.105607592,0.058740089,0.036361181,0.048530547,0.043599258,0.017691385,0.137918449,-0.001031051,0.01097852,0.041340782,0.01266825,0.092805281,19.6,13.1,0.3,27.8,14.2,0.3,27.9,12.9,0.2,0,0,0,32.6,3.5,0.4,43.7,11.3,0.3,40.7,17.2,0.5,39.5,13.4,0.4,27.7,12.4,0.3,35.4,15,0.4,47.8,15.4,0.4
24/10/2020,0.028405834,0.101346299,0.091454431,0.033497758,0.094577052,0.136582926,0.048035819,0.131138399,0.069384791,0.131805539,0.080343761,0.058740089,0.036361181,0.048530547,0.043599258,0.017691385,0.137918449,-0.001031051,0.01097852,0.041340782,0.01266825,0.092805281,19.8,17.2,0.8,26.6,17.4,0.8,28,15.5,0.5,0,0,0,32.7,5,0.7,42.2,11,0.8,41,21.7,1,41.5,12.3,0.8,28.9,5.8,0.8,35.9,21,0.6,51.4,17.7,0.7
27/10/2020,0.048650697,0.196446702,0.187519938,0.031751625,0.182649761,0.199957728,0.057158295,0.153375417,0.029494824,0.088620424,0.050247706,0.575218173,0.613888126,0.264596856,0.771414218,0.208415122,0.4823383,0.313091904,0.854825559,0.830097087,0.271648873,0.159049072,19.7,2.4,0.4,27.1,1.7,0.4,26.8,2.6,0.3,0,0,0,32.1,3.1,0.4,43,2.3,0.3,41.2,2.9,0.7,37.6,0.8,0.4,28.1,0.5,0.5,33.8,4.7,0.3,54.1,2.2,0.4
30/10/2020,0.048235171,0.170493096,0.102740474,0.047801122,0.151835233,0.078022361,0.060572892,0.128893733,0.034879498,0.097288646,0.061398365,0.575218173,0.613888126,0.264596856,0.771414218,0.208415122,0.4823383,0.313091904,0.854825559,0.830097087,0.271648873,0.159049072,19.4,0.6,0.8,28,0.1,0.7,26.6,0.2,0.5,0,0,0,34,0.1,0.8,42.1,0.3,0.9,42.6,0.4,1.2,39.8,1.5,0.8,29,0.3,1.1,34.3,1.2,0.6,51,0,0.5
02/11/2020,0.05607323,0.182021737,0.261746287,0.034248352,0.167591929,0.180455506,0.073371105,0.132899761,0.041935954,0.168834001,0.063825957,1.471360998,1.173036232,0.042764277,0.913930247,0.11858722,1.45501903,1.666527771,1.04723206,0.585454545,-0.004473363,1.176119403,19,0.9,1.9,28.3,1.8,2,27.4,0.1,1.5,0,0,0,34.8,2.4,1.7,44.4,0,1.9,42.4,0.1,1.9,38.7,0.6,1.8,27.9,0.2,2,36.8,4.1,1.5,53.5,1.4,1.3
05/11/2020,0.02491045,0.076359846,0.108846858,0.034272928,0.088786952,0.089926511,0.050946504,0.107738644,0.038218074,0.103523135,0.05200208,1.403623484,0.664052716,0.172536672,0.590469099,0.488643235,1.49557479,1.587218312,0.766384454,0.735315623,0.503654274,0.800911484,19.4,0,0.8,28.4,0,0.5,28.1,0,0.6,0,0,0,36,0,0.6,40.5,0,0.7,43,0.2,1,37.8,0,0.7,29.2,0,0.7,36.2,0,0.7,56.7,0,0.7
08/11/2020,0.046350908,0.176993921,0.153257683,0.045237128,0.113629714,0.149476528,0.069455102,0.1293367,0.040417388,0.086933024,0.071061634,1.403623484,0.664052716,0.172536672,0.590469099,0.488643235,1.49557479,1.587218312,0.766384454,0.735315623,0.503654274,0.800911484,18.3,0,0.5,27.8,0,0.4,27.3,0,0.6,0,0,0,35.3,0.3,0.4,42.5,0,0.7,41.7,1,1,40.2,0.6,0.4,29.2,2.1,0.3,34.7,0,0.3,52.7,2.6,0.3
11/11/2020,0.063131779,0.155661047,0.128871679,0.048838474,0.116015293,0.068843208,0.046163782,0.106263965,0.051563241,0.179040775,0.058826745,1.482999592,0.880905785,0.091559512,0.904686573,0.693099654,1.410380842,1.706738149,1.143594067,0.809175802,0.180474698,0.821613596,17.9,0.6,0.6,28.6,2.3,0.7,27.8,0.5,0.4,0,0,0,35.8,3.6,0.5,42.7,1.5,0.6,44.4,1.6,1.1,39.7,1,0.6,30.8,2,0.7,35.5,0,0.6,57.2,6.1,0.6
14/11/2020,0.055577073,0.164686278,0.274615228,0.031905323,0.199777991,0.201198891,0.062974557,0.1162837,0.041697398,0.266364902,0.097067237,1.482999592,0.880905785,0.091559512,0.904686573,0.693099654,1.410380842,1.706738149,1.143594067,0.809175802,0.180474698,0.821613596,19.7,5.7,0.4,28.9,3.8,0.5,29.7,6.4,0.3,0,0,0,36.1,1.5,0.5,45.6,2.2,0.5,43.6,3.8,0.5,41.9,3,0.5,32.3,4.8,0.5,37.6,0,0.3,58.1,17.6,0.3
17/11/2020,0.031509537,0.084846228,0.16282925,0.047969062,0.135772914,0.133974448,0.072112925,0.109383896,0.048122704,0.125159055,0.082038887,0.622759766,0.303653729,0.061518872,0.033096927,0.124880531,0.208885525,0.013820816,0.70088614,0.37254902,0.252517986,-0.059475362,20.7,0,0.9,30.5,0,0.7,28.5,0,0.5,0,0,0,36.7,0,0.9,45.2,0,0.9,46.5,0,1,41.85,0,0,29.6,0,1,35.3,0,0.7,55.4,0.1,0.6
20/11/2020,0.036291011,0.130130082,0.180196345,0.031444933,0.078539081,0.075081781,0.081191741,0.088243328,0.031741846,0.146446183,0.05660871,0.428330553,0.276900171,0.373533159,0.130806498,0.223063515,0.357486364,0.967100583,0.398501102,0.559782609,0.260790274,0.352062326,19.8,1.5,0.7,29.8,0.6,0.4,28.7,0.3,0.4,0,0,0,36.9,0.8,0.4,43.5,0.3,0.6,46,1.5,0.5,41.8,1.1,0.4,32,1.4,0.5,37.7,0,0.3,55.4,1.4,0.5
23/11/2020,0.036097988,0.084136538,0.153594896,0.050358962,0.099172413,0.077658035,0.051525511,0.08044003,0.037637979,0.167827725,0.05604253,0.428330553,0.276900171,0.373533159,0.130806498,0.223063515,0.357486364,0.967100583,0.398501102,0.559782609,0.260790274,0.352062326,18.5,0,0.7,28.2,0,0.4,26.4,0,0.4,0,0,0,35.2,0,0.4,41.6,0,0.5,46.7,0,0.6,38.6,0,0.7,30.1,0,0.5,37.5,0,0.4,57,0,0.4
26/11/2020,0.032620747,0.14592959,0.206900716,0.043206338,0.086532332,0.134477407,0.058719389,0.087955445,0.037873477,0.253319263,0.056115981,0.304711593,0.333534444,0.110274026,0.867258705,-0.026585999,1.22152842,0.031432187,0.089018874,0.055270655,0.083380925,-0.037273422,18.7,0,0.4,27.6,0.2,0.5,27.5,0,0.7,0,0,0,34.7,0,0.2,44.2,0,0.2,42.3,0,0.3,42,0,0.4,31.2,0,0.4,34.9,0,0.3,54.2,0,0.4
29/11/2020,0.030138779,0.079191305,0.151716143,0.060395934,0.080213964,0.102174111,0.052953377,0.093672961,0.042049706,0.10402707,0.054621734,0.304711593,0.333534444,0.110274026,0.867258705,-0.026585999,1.22152842,0.031432187,0.089018874,0.055270655,0.083380925,-0.037273422,18.5,0,0.1,29.9,0.1,0.1,26.7,0.1,0.1,0,0,0,38.5,0,0.1,44.7,0,0.2,43.5,0,0.2,41.2,0,0.1,31.3,0,0.1,37.7,0,0.2,52.5,0,0.2
02/12/2020,0.029788462,0.142747343,0.255917192,0.037408777,0.112066254,0.106046349,0.037908211,0.099476427,0.035323739,0.151260793,0.048530441,0.134651835,0.074446897,0.040590118,0.016587678,0.051373149,-0.004919179,0.103776121,0.06305514,0.032089747,0.05540251,0.243989612,18.3,0.2,0.3,29.8,0.7,0.2,29.8,0.6,0.2,0,0,0,37.3,0.1,0.2,44.2,0.3,0.3,45.6,0,0.3,40.8,0.1,0.3,29.8,0.1,0.3,34.4,0,0.3,54,0.6,0.3
11/12/2020,0.054133669,0.102304384,0.146594346,0.069164954,0.215335757,0.126668826,0.073107503,0.134489387,0.040347457,0.112058319,0.067037657,0.062995007,0.050101645,0.054222878,0.024039653,0.003122048,0.072621788,0.188839527,0.002210106,0.016995614,0.058583106,0.265370807,23.1,7.5,0.2,32.7,8.8,0.1,32.3,5.3,0.1,0,0,0,39.5,4.3,0.1,51.4,7.8,0.2,57.3,9.6,0.3,45.7,4.7,0.2,34.9,3.5,0.3,39.5,0,0.2,61.6,5.5,0.4
14/12/2020,0.06308265,0.144273892,0.318554133,0.045995072,0.268637925,0.183902368,0.076304451,0.168012857,0.048340406,0.200597912,0.055160217,0.062995007,0.050101645,0.054222878,0.024039653,0.003122048,0.072621788,0.188839527,0.002210106,0.016995614,0.058583106,0.265370807,21.3,2.5,0.5,32.1,3.1,0.5,30.6,3.9,0.2,0,0,0,37.3,1.6,0.5,47.8,7.1,0.5,54.7,7.6,0.4,43.8,4,0.5,33.1,3.2,0.6,39.6,0,0.4,61.7,5.1,0.4
17/12/2020,0.043506514,0.109924905,0.190356091,0.068918876,0.218971074,0.102097876,0.068547189,0.118316218,0.042140674,0.220205039,0.094292633,1.344975043,1.018031928,0.675736844,0.830595964,0.506183498,1.397102179,1.687514935,1.523229094,0.809594461,0.50328152,0.852901209,20.3,0,0.6,31.1,0,0.3,29.4,0,0.2,0,0,0,37.2,0.5,0.4,48.6,0,0.3,53.5,0,0.3,45.6,0,0.5,35.7,0,0.5,38,0,0.5,61.8,0,0.8
20/12/2020,0.033791378,0.115149148,0.335303515,0.053029414,0.3300246,0.150135905,0.072504051,0.132748023,0.033861123,0.318357676,0.052709676,0.008235804,0.227074827,0.545361369,0.494505495,-0.008384064,-0.00025886,0.057434002,0.292153678,0.108337049,0.041394336,0.160172163,18.9,0,0.4,29.2,0,0.4,28.5,0,0.3,0,0,0,38.4,0,0.3,48.7,0.1,0.5,52.7,0.8,0.4,43.2,0,0.5,33.2,0,0.4,40.1,0,0.4,63.6,1.8,0.6
